evento_id,timestamp_evento,timestamp_resolucion,ip_origen,ip_destino,puerto_destino,protocolo,tipo_evento,categoria,severidad,sistema_afectado,sistema_operativo,pais_origen,usuario,analista_id,bytes_enviados,bytes_recibidos,accion_tomada,tiempo_respuesta_min,falso_positivo,resuelto
EVT104481,2024-05-03 8:33:18,2024-05-03 8:37:18,213.83.240.104,10.6.0.116,80.0,HTTP,Inyección SQL,Web,Crítica,SWITCH-DIST-01,Cisco IOS,Brasil,user_ramirez52,ANA008,1819515,736497,Cuarentenado,4,FALSE,TRUE
EVT105492,2024-10-07 22:49:46,2024-10-08 2:12:46,118.69.44.224,10.5.0.184,3306.0,HTTPS,Escaneo de puertos,Reconocimiento,Baja,SRV-WEB-01,Linux Ubuntu 22.04,Ucrania,,ANA010,3823482,137242,Cuarentenado,203,FALSE,TRUE
EVT103398,2024-06-15 15:00:31,2024-06-15 22:25:31,10.8.11.47,10.1.42.226,22.0,FTP,Login exitoso,Autenticación,Baja,WS-FIN-022,Windows 11 Pro,México,user_martinez92,ANA010,3149574,1607003,Cuarentenado,445,FALSE,TRUE
EVT101616,2024-10-20 9:02:36,2024-10-20 23:02:36,118.52.191.183,10.4.20.153,21.0,SMB,XSS detectado,Web,Baja,FW-DMZ,Cisco ASA,Irán,user_gonzalez64,ANA003,1713738,428999,Alertado,840,TRUE,TRUE
EVT100015,2024-08-11 9:39:22,2024-08-11 10:28:22,10.7.2.250,10.5.41.153,8443.0,HTTPS,Exfiltración de datos,exfiltración,Crítica,SRV-MONITOR,Linux Ubuntu 22.04,México,,ANA007,3200515,1349515,En revisión,49,FALSE,TRUE
EVT104334,2024-05-18 18:28:52,2024-05-18 22:17:52,45.132.117.158,10.7.3.36,22.0,SSH,XSS detectado,Web,Media,SRV-MONITOR,Linux Ubuntu 22.04,Irán,user_martinez01,ANA005,4149251,267691,Alertado,229,TRUE,TRUE
EVT103654,2024-07-21 11:22:01,2024-07-22 6:51:01,134.148.66.49,10.6.39.103,22.0,HTTP,Escaneo de red,Reconocimiento,Baja,APP-CRM-01,Linux Ubuntu 20.04,Alemania,user_martinez42,ANA014,2294095,1544204,Bloqueado,1169,FALSE,TRUE
EVT105364,2024-03-16 17:40:27,,78.53.155.194,10.6.30.47,8080.0,ICMP,DDoS,Disponibilidad,Alta,SRV-DB-PROD,Linux CentOS 8,México,user_perez51,ANA002,1268270,1406159,En revisión,60,FALSE,FALSE
EVT101864,2024-10-14 18:25:27,,10.0.7.78,10.8.25.38,23.0,TCP,Ransomware detectado,Malware,Crítica,SWITCH-DIST-01,Cisco IOS,México,user_perez38,ANA004,2331796,1525266,En revisión,45,FALSE,FALSE
EVT104470,2024-01-20 13:58:34,2024-01-20 14:28:34,213.63.145.44,10.5.25.9,25.0,UDP,Fuerza bruta,Autenticación,Crítica,SRV-MAIL-01,Windows Server 2019,México,user_rodriguez95,ANA004,3683206,1999871,BLOQUEADO,30,FALSE,TRUE
EVT102377,2024-10-10 11:59:24,,10.10.47.207,10.0.3.199,25.0,RDP,Acceso no autorizado,Control de acceso,Crítica,SRV-WEB-01,Linux Ubuntu 22.04,México,user_martinez11,ANA010,78309,1471139,Bloqueado,40,FALSE,FALSE
EVT100230,2024-10-08 11:21:36,2024-10-08 14:00:36,118.113.104.56,10.0.27.215,8080.0,TCP,Inyección SQL,Web,Alta,APP-ERP-PROD,Windows Server 2019,China,user_lopez87,ANA001,3861119,1324184,Bloqueado,159,FALSE,TRUE
EVT105341,2024-04-05 12:24:11,2024-04-05 18:50:11,10.7.29.154,10.3.25.62,23.0,ICMP,Phishing detectado,Ingeniería social,Media,WS-FIN-022,Windows 11 Pro,México,user_hernandez13,ANA012,2572774,1844202,Bloqueado,386,FALSE,TRUE
EVT104692,2024-04-12 18:27:15,2024-04-12 20:33:15,103.198.145.13,10.0.44.183,21.0,UDP,Phishing detectado,Ingeniería social,Media,SRV-WEB-02,Linux Ubuntu 22.04,México,user_martinez21,ANA013,4332695,1304410,Cuarentenado,5309,FALSE,TRUE
EVT102276,2024-04-09 13:42:16,2024-04-09 22:32:16,78.254.30.188,10.7.14.244,23.0,ICMP,Login fallido,Autenticación,Baja,FW-DMZ,Cisco ASA,India,user_martinez21,ANA006,4123329,1504975,Alertado,530,FALSE,TRUE
EVT101487,2024-04-21 13:42:29,2024-04-21 16:00:29,78.95.202.51,10.4.49.246,5432.0,SSH,Malware detectado,Malware,Alta,NAS-BACKUP-01,Synology DSM,México,user_flores47,ANA015,4881956,787619,Alertado,138,FALSE,TRUE
EVT102746,2024-07-12 10:12:38,2024-07-12 17:36:38,195.254.180.90,10.4.37.245,3306.0,SMB,XSS detectado,Web,Media,SRV-WEB-02,Linux Ubuntu 22.04,Holanda,user_gonzalez50,ANA013,1414421,965005,Bloqueado,444,FALSE,TRUE
EVT101188,2024-08-14 5:01:41,2024-08-14 5:20:41,10.2.14.170,10.5.21.175,21.0,SSH,Malware detectado,Malware,Crítica,SWITCH-DIST-01,Cisco IOS,México,,ANA005,3654887,834506,Alertado,19,FALSE,TRUE
EVT100084,2024-06-12 10:36:01,2024-06-12 17:27:01,45.63.179.165,10.6.4.75,445.0,HTTPS,XSS detectado,Web,Media,SRV-AD-REPLICA,Windows Server 2022,Alemania,user_lopez87,ANA006,3665163,1272337,Alertado,411,FALSE,TRUE
EVT100811,2024-07-07 17:57:17,2024-07-07 18:28:17,213.33.131.169,10.3.8.216,445.0,SSH,Fuerza bruta,Autenticación,Crítica,SRV-AD-REPLICA,Windows Server 2022,China,user_gonzalez83,ANA012,4086347,1957694,Permitido,31,TRUE,TRUE
EVT103518,2024-09-27 16:55:16,2024-09-27 19:54:16,167.189.146.236,10.3.13.143,21.0,SMB,Exfiltración de datos,Exfiltración,Alta,WS-RH-005,Windows 10 Pro,Brasil,,ANA015,1204596,638476,Alertado,179,FALSE,TRUE
EVT101491,2024-03-09 6:57:02,2024-03-09 7:55:02,10.10.45.209,10.6.32.31,22.0,UDP,Ransomware detectado,Malware,Crítica,SRV-WEB-01,Linux Ubuntu 22.04,México,user_gonzalez13,ANA002,4972030,448567,En revisión,58,TRUE,FALSE
EVT103520,2024-04-03 16:43:44,2024-04-03 17:46:44,195.228.193.1,10.10.9.246,25.0,HTTP,Acceso no autorizado,Control de acceso,Alta,FW-DMZ,Cisco ASA,Rumania,user_hernandez11,ANA014,2341364,1878509,Cuarentenado,63,FALSE,TRUE
EVT101662,2024-02-28 2:29:50,2024-02-28 4:11:50,10.7.41.117,10.9.0.53,8443.0,RDP,Malware detectado,Malware,Alta,SRV-VPNGATEWAY,Linux Debian 11,México,user_garcia63,ANA006,869948,1383327,Alertado,102,TRUE,TRUE
EVT102856,2024-12-30 6:53:47,2024-12-30 7:08:47,151.131.236.80,10.0.23.11,23.0,HTTP,Ransomware detectado,Malware,Crítica,SWITCH-DIST-01,Cisco IOS,Holanda,user_hernandez51,ANA013,2844638,1524137,En revisión,15,FALSE,TRUE
EVT102388,2024-11-09 15:05:37,2024-11-09 15:33:37,103.154.166.116,10.6.14.90,445.0,ICMP,Ransomware detectado,Malware,Crítica,APP-ERP-PROD,Windows Server 2019,Irán,user_hernandez51,ANA005,3426591,423713,Alertado,28,FALSE,TRUE
EVT100279,2024-10-03 9:14:01,2024-10-03 11:03:01,66.205.25.170,10.5.50.64,5432.0,HTTPS,Inyección SQL,Web,Alta,APP-ERP-PROD,Windows Server 2019,Rusia,user_perez45,ANA007,752096,495682,Bloqueado,109,FALSE,TRUE
EVT101129,2024-10-17 9:02:00,2024-10-17 9:54:00,78.71.102.213,10.6.34.49,8443.0,SSH,Escalación de privilegios,Control de acceso,Crítica,SRV-DB-PROD,Linux CentOS 8,Rusia,user_martinez92,ANA006,3606812,1843160,En revisión,1448,FALSE,TRUE
EVT104650,2024-11-16 3:37:38,2024-11-16 13:28:38,118.74.105.223,10.2.45.17,8080.0,TCP,Escaneo de puertos,Reconocimiento,Baja,FW-PERIMETRO,Fortinet FortiOS,México,user_lopez53,ANA003,1490770,433558,En revisión,591,FALSE,TRUE
EVT104494,2024-01-09 3:38:53,2024-01-09 9:34:53,10.10.47.14,10.9.39.142,445.0,ICMP,Phishing detectado,Ingeniería social,Media,SWITCH-DIST-01,Cisco IOS,México,user_gonzalez42,ANA002,250549,1653407,Alertado,356,FALSE,TRUE
EVT100453,2024-09-27 15:57:41,,167.133.128.79,10.0.18.105,445.0,DNS,Login fallido,Autenticación,Media,SRV-DB-DEV,Linux CentOS 8,Ucrania,user_garcia47,ANA003,4574084,109175,cuarentenado,133,FALSE,FALSE
EVT102329,2024-01-04 23:05:53,2024-01-05 6:17:53,103.245.27.240,10.7.44.38,3389.0,ICMP,XSS detectado,Web,Media,WS-FIN-014,Windows 11 Pro,Irán,user_perez51,ANA008,364451,594906,En revisión,432,FALSE,TRUE
EVT101488,2024-05-25 18:35:11,2024-05-25 18:53:11,213.81.173.226,10.8.50.208,8080.0,HTTPS,Exfiltración de datos,Exfiltración,Alta,SRV-DB-PROD,Linux CentOS 8,Rusia,user_garcia63,ANA012,3509663,565828,Alertado,18,FALSE,TRUE
EVT102414,2024-07-04 15:53:22,2024-07-04 18:04:22,78.91.29.15,10.5.6.120,5432.0,SMB,Login fallido,Autenticación,Media,SRV-DB-DEV,Linux CentOS 8,Ucrania,user_hernandez51,ANA009,21011994,1379154,Alertado,131,FALSE,TRUE
EVT100168,2024-09-21 9:02:55,,10.0.12.6,10.6.8.47,21.0,UDP,Exfiltración de datos,Exfiltración,Crítica,SRV-AD-REPLICA,Windows Server 2022,México,,ANA015,1183354,1062061,Alertado,54,FALSE,FALSE
EVT101840,2024-10-25 10:54:46,2024-10-25 13:06:46,151.25.153.143,10.6.24.212,23.0,HTTP,Movimiento lateral,Post-explotación,Alta,WS-RH-005,Windows 10 Pro,Alemania,user_lopez53,ANA014,3064514,723930,Cuarentenado,7292,FALSE,TRUE
EVT102732,2024-05-02 18:58:01,,10.0.19.216,10.10.12.34,443.0,ICMP,Escaneo de puertos,Reconocimiento,Media,FW-PERIMETRO,Fortinet FortiOS,México,user_hernandez35,ANA002,195871,1799690,Alertado,473,FALSE,FALSE
EVT104718,2024-09-03 1:33:10,2024-09-03 2:09:10,134.70.207.15,10.6.42.175,8080.0,UDP,Ransomware detectado,Malware,Crítica,FW-PERIMETRO,Fortinet FortiOS,Estados Unidos,user_martinez11,ANA001,3182561,734063,Alertado,36,FALSE,TRUE
EVT102927,2024-01-19 15:01:49,2024-01-19 16:42:49,203.252.166.70,10.3.22.171,25.0,DNS,DDoS,Disponibilidad,Alta,APP-ERP-PROD,Windows Server 2019,México,user_martinez01,ANA001,831845,806272,Bloqueado,101,FALSE,TRUE
EVT104307,2024-05-03 7:10:06,2024-05-03 12:00:06,151.67.163.251,10.0.17.118,22.0,SSH,Escaneo de red,Reconocimiento,Media,SRV-DB-DEV,Linux CentOS 8,Corea del Norte,user_perez45,ANA003,1642092,763260,Alertado,290,TRUE,TRUE
EVT102053,2024-05-16 3:12:11,,10.7.10.248,10.7.10.113,1433.0,TCP,Login exitoso,Autenticacion,Media,SRV-VPNGATEWAY,Linux Debian 11,México,user_gonzalez96,ANA010,1499996,173630,Bloqueado,120,FALSE,FALSE
EVT101022,2024-05-19 11:32:05,2024-05-19 18:43:05,10.10.3.46,10.2.48.179,443.0,SSH,Escaneo de red,Reconocimiento,Media,WS-FIN-014,Windows 11 Pro,México,,ANA013,494300,1566872,Permitido,431,TRUE,TRUE
EVT104382,26/06/2024 12:21:20,2024-06-26 16:05:20,203.136.4.157,10.3.12.216,3306.0,SMB,Escaneo de puertos,Reconocimiento,Media,FW-DMZ,Cisco ASA,México,user_garcia63,ANA008,4223408,1691545,Alertado,224,TRUE,TRUE
EVT102018,2024-07-24 10:45:36,,221.2.161.194,10.0.33.32,8080.0,HTTPS,DDoS,Disponibilidad,Crítica,FW-DMZ,Cisco ASA,China,user_gonzalez83,ANA002,2232050,322119,Cuarentenado,11,FALSE,TRUE
EVT104475,2024-11-19 12:36:13,2024-11-19 12:40:13,78.205.10.60,10.7.47.242,445.0,SMB,Movimiento lateral,Post-explotación,Crítica,SRV-VPNGATEWAY,Linux Debian 11,China,user_lopez53,ANA014,2439286,1467056,En revisión,4,FALSE,TRUE
EVT102968,2024-03-22 12:11:08,2024-03-22 13:43:08,45.197.215.221,10.3.42.253,25.0,HTTPS,Inyección SQL,Web,Alta,SRV-DB-DEV,Linux CentOS 8,Ucrania,user_garcia66,ANA001,715716,1794464,cuarentenado,92,FALSE,TRUE
EVT102860,2024-09-25 15:00:03,2024-09-25 16:31:03,118.211.60.224,10.4.16.13,8080.0,HTTPS,Phishing detectado,Ingeniería social,Media,SRV-MAIL-01,Windows Server 2019,Rusia,user_rodriguez82,ANA005,2688767,1159409,En revisión,8366,FALSE,TRUE
EVT103986,2024-10-03 11:08:27,2024-10-03 17:13:27,10.6.29.176,10.2.21.96,22.0,SMB,Phishing detectado,Ingeniería social,Media,SRV-DB-DEV,Linux CentOS 8,México,user_martinez92,ANA004,2104815,1740113,Bloqueado,365,FALSE,TRUE
EVT102742,2024-04-03 3:29:08,2024-04-03 3:36:08,10.9.37.100,10.7.40.144,22.0,FTP,Acceso no autorizado,Control de acceso,Crítica,WS-FIN-022,Windows 11 Pro,México,user_sanchez83,ANA004,4090174,109037,Cuarentenado,7,FALSE,TRUE
EVT100553,2024-11-17 22:14:39,,10.2.30.207,10.5.10.214,25.0,UDP,Escaneo de red,Reconocimiento,Media,APP-CRM-01,Linux Ubuntu 20.04,México,user_perez71,ANA011,3036201,1647320,Alertado,247,FALSE,FALSE
EVT103062,2024-11-12 16:23:34,2024-11-12 17:02:34,213.132.56.131,10.10.25.191,3389.0,UDP,Exfiltración de datos,Exfiltración,Crítica,APP-ERP-PROD,Windows Server 2019,Rusia,user_garcia51,ANA013,1328484,832271,Cuarentenado,39,FALSE,TRUE
EVT101503,2024-10-09 16:47:03,2024-10-09 17:06:03,45.201.167.66,10.8.20.184,53.0,TCP,FUERZA BRUTA,Autenticación,Crítica,APP-CRM-01,Linux Ubuntu 20.04,Rumania,user_lopez92,ANA010,862828,403136,Bloqueado,19,FALSE,TRUE
EVT101747,2024-06-24 10:44:31,2024-06-24 11:16:31,151.200.253.159,10.0.36.219,1433.0,UDP,FUERZA BRUTA,Autenticación,Alta,WS-FIN-022,Windows 11 Pro,India,,ANA004,4006609,960937,En revisión,32,FALSE,TRUE
EVT101223,2024-06-16 18:21:02,,221.231.247.54,10.2.1.92,21.0,HTTP,Escaneo de puertos,Reconocimiento,Media,APP-ERP-PROD,Windows Server 2019,Alemania,user_lopez92,ANA004,3279858,1482438,En revisión,111,FALSE,FALSE
EVT102346,2024-05-30 14:28:45,2024-05-30 17:01:45,103.69.137.74,10.5.35.55,22.0,SMB,Phishing detectado,Ingeniería social,Media,WS-IT-031,macOS Ventura,Rumania,user_hernandez13,ANA014,4559120,841466,Permitido,153,TRUE,TRUE
EVT100932,2024-05-12 8:36:18,2024-05-12 8:52:18,195.34.218.232,10.6.9.149,1433.0,UDP,Acceso no autorizado,Control de acceso,Crítica,NAS-BACKUP-01,Synology DSM,Irán,user_gonzalez42,ANA002,711346,1723471,Cuarentenado,16,FALSE,TRUE
EVT104017,2024-05-25 9:45:17,2024-05-25 11:14:17,213.143.174.65,10.5.19.1,1433.0,HTTPS,DDoS,Disponibilidad,Alta,WS-FIN-022,Windows 11 Pro,Rusia,user_perez51,ANA003,2065946,1425298,Alertado,89,FALSE,TRUE
EVT103855,2024-04-16 12:11:15,2024-04-16 13:46:15,10.9.8.24,10.5.45.160,3389.0,DNS,Fuerza bruta,Autenticación,Alta,SRV-WEB-02,Linux Ubuntu 22.04,México,user_gonzalez42,ANA004,156870,1563539,Alertado,95,FALSE,TRUE
EVT103908,2024-12-10 11:31:52,2024-12-10 12:16:52,203.228.181.229,10.10.33.151,8080.0,HTTP,acceso no autorizado,Control de acceso,Crítica,WS-FIN-014,Windows 11 Pro,Rumania,user_martinez34,ANA005,3109909,1749841,Alertado,45,FALSE,TRUE
EVT100132,2024-12-25 10:25:21,2024-12-25 20:09:21,185.104.76.12,10.10.35.127,3306.0,UDP,XSS detectado,Web,Baja,SRV-AD-REPLICA,Windows Server 2022,Holanda,user_perez77,ANA002,565624,1280205,Alertado,584,FALSE,TRUE
EVT102471,2024-06-28 13:45:26,2024-06-29 6:12:26,134.12.56.218,10.7.21.34,8080.0,ICMP,Login fallido,Autenticación,Baja,ROUTER-CORE,Cisco IOS,México,,ANA002,653177,968075,Alertado,987,TRUE,TRUE
EVT100080,2024-12-05 13:27:49,2024-12-05 16:27:49,134.255.254.47,10.4.42.98,80.0,HTTP,Login fallido,Autenticación,Baja,WS-RH-005,Windows 10 Pro,México,user_sanchez99,ANA015,690368,1656472,Alertado,180,TRUE,TRUE
EVT102281,2024-08-11 21:21:14,,195.103.209.89,10.5.10.190,21.0,RDP,Escaneo de puertos,Reconocimiento,Media,SRV-MAIL-01,Windows Server 2019,India,user_lopez53,ANA009,3069751,543392,CUARENTENADO,430,FALSE,FALSE
EVT100711,2024-09-08 8:54:21,2024-09-09 8:18:21,10.9.34.26,10.0.28.228,445.0,SMB,Login fallido,Autenticación,Baja,WS-IT-031,macOS Ventura,México,user_hernandez19,ANA011,415624,1654538,Alertado,1404,TRUE,TRUE
EVT103844,2024-04-20 18:18:37,,213.184.70.110,10.7.8.183,3389.0,DNS,Escaneo de red,Reconocimiento,Media,SRV-DB-DEV,Linux CentOS 8,China,user_hernandez11,ANA007,3022705,694762,Alertado,340,FALSE,FALSE
EVT102924,2024-01-30 11:17:03,2024-01-30 15:24:03,78.194.233.43,10.5.19.142,1433.0,HTTP,XSS detectado,MALWARE,Grave,SWITCH-DIST-01,Cisco IOS,Rusia,user_garcia69,ANA013,4938144,1528367,Cuarentenado,247,FALSE,TRUE
EVT100471,2024-03-19 5:30:21,2024-03-19 6:00:21,10.2.1.172,10.10.49.40,80.0,DNS,Acceso no autorizado,Control de acceso,Crítica,WS-IT-031,macOS Ventura,México,user_sanchez98,ANA001,357427,1674436,En revisión,30,FALSE,TRUE
EVT100530,2024-05-01 6:00:40,2024-05-01 6:13:40,134.225.185.218,10.2.30.56,23.0,FTP,Malware detectado,Malware,Alta,APP-ERP-PROD,Windows Server 2019,México,user_hernandez20,ANA007,4625998,483471,Cuarentenado,13,FALSE,TRUE
EVT104850,2024-03-16 13:00:47,2024-03-16 14:24:47,213.214.191.230,10.2.40.113,443.0,SMB,Acceso no autorizado,Control de acceso,Alta,WS-IT-031,macOS Ventura,Estados Unidos,user_ramirez52,ANA004,1796719,1944785,En revisión,84,FALSE,TRUE
EVT103808,2024-09-14 2:18:23,2024-09-14 3:19:23,221.114.23.166,10.7.30.163,8080.0,DNS,Escaneo de red,Reconocimiento,Media,SRV-WEB-02,Linux Ubuntu 22.04,Ucrania,user_lopez92,ANA011,883982,1575197,Ignorado,61,FALSE,TRUE
EVT102277,2024-05-29 16:50:01,2024-05-29 18:03:01,134.246.27.166,10.7.4.114,25.0,TCP,INYECCIÓN SQL,Web,Alta,SRV-MONITOR,Linux Ubuntu 22.04,Ucrania,user_martinez42,ANA006,483706,1055079,Cuarentenado,73,FALSE,TRUE
EVT102722,2024-07-02 15:03:14,2024-07-02 15:44:14,45.51.235.243,10.8.47.126,3306.0,DNS,Inyección SQL,Web,Alta,APP-ERP-PROD,Windows Server 2019,Rusia,user_hernandez11,ANA012,4732407,1541429,Cuarentenado,41,FALSE,TRUE
EVT104864,2024-11-20 15:53:36,2024-11-20 19:17:36,213.112.28.63,10.7.17.57,23.0,DNS,Fuerza bruta,Autenticación,Media,SRV-AD-PRIMARY,Windows Server 2022,Alemania,,ANA007,40179941,390276,Alertado,204,FALSE,TRUE
EVT105157,2024-08-10 9:18:01,,118.193.39.254,10.1.41.97,5432.0,DNS,Login exitoso,Autenticación,Baja,WS-IT-031,macOS Ventura,China,user_garcia66,ANA011,705062,564251,Cuarentenado,698,FALSE,FALSE
EVT105474,2024-04-02 8:21:15,2024-04-02 15:43:15,10.3.31.18,10.1.19.190,23.0,HTTPS,XSS detectado,Web,Media,WS-FIN-014,Windows 11 Pro,México,user_hernandez19,ANA009,1389513,1183241,Alertado,442,FALSE,TRUE
EVT100167,2024-12-05 11:14:51,2024-12-05 13:39:51,213.125.109.121,10.5.39.187,5432.0,SMB,Malware detectado,Malware,Alta,SWITCH-DIST-01,Cisco IOS,Rumania,user_gonzalez13,ANA001,4135739,1858410,Alertado,145,FALSE,TRUE
EVT103411,2024-12-26 18:44:50,2024-12-26 19:25:50,151.53.225.254,10.2.23.244,8443.0,HTTPS,Movimiento lateral,Post-explotación,ALTA,SWITCH-DIST-01,Cisco IOS,Holanda,user_gonzalez13,ANA015,1779730,1380665,Bloqueado,41,FALSE,TRUE
EVT101032,2024-03-20 13:24:59,2024-03-20 19:03:59,203.24.232.192,10.5.10.252,3306.0,HTTPS,Escaneo de puertos,Reconocimiento,Media,WS-RH-005,Windows 10 Pro,Holanda,,ANA001,3586532,141414,Alertado,339,TRUE,TRUE
EVT104605,2024-01-01 23:33:40,2024-01-01 23:49:40,151.195.249.24,10.0.7.132,3389.0,HTTPS,Exfiltración de datos,Exfiltración,Crítica,WS-FIN-022,Windows 11 Pro,Alemania,user_martinez21,ANA014,3967430,1156380,En revisión,16,FALSE,TRUE
EVT101553,07/13/2024 15:24,2024-07-13 23:26:35,195.120.107.82,10.7.48.110,22.0,SMB,XSS detectado,Web,Baja,SRV-AD-PRIMARY,Windows Server 2022,India,user_perez71,ANA006,3907615,801497,Alertado,482,TRUE,TRUE
EVT103244,2024-05-12 7:24:25,,45.80.220.88,10.4.44.142,3306.0,UDP,Phishing detectado,Ingeniería social,Alta,SRV-MAIL-01,Windows Server 2019,Holanda,,ANA014,3997980,1326502,Bloqueado,109,FALSE,FALSE
EVT102778,2024-05-24 11:59:01,2024-05-24 13:42:01,151.47.204.218,10.5.47.208,443.0,HTTP,LOGIN FALLIDO,Autenticación,Baja,APP-CRM-01,Linux Ubuntu 20.04,Holanda,user_martinez21,ANA004,3916776,1692829,Bloqueado,103,FALSE,TRUE
EVT102531,2024-01-09 20:59:10,2024-01-09 21:10:10,134.149.19.14,10.8.46.163,1433.0,HTTPS,Ransomware detectado,Malware,Crítica,APP-CRM-01,Linux Ubuntu 20.04,India,user_garcia27,ANA012,1889381,1173225,Cuarentenado,4149,FALSE,TRUE
EVT104683,2024-05-20 12:45:20,2024-05-20 14:45:20,203.72.63.243,10.2.1.50,3389.0,SMB,Escalación de privilegios,Control de acceso,Alta,SWITCH-DIST-01,Cisco IOS,Corea del Norte,user_sanchez83,ANA002,1687475,1500801,Bloqueado,120,FALSE,TRUE
EVT101728,20/05/2024 16:42:25,2024-05-20 18:49:25,203.139.232.247,10.2.32.11,25.0,ICMP,Exfiltración de datos,Exfiltración,Alta,WS-FIN-022,Windows 11 Pro,Irán,user_martinez92,ANA011,4948108,541043,Alertado,127,FALSE,TRUE
EVT103187,2024-10-08 19:18:48,2024-10-08 21:49:48,10.5.22.134,10.9.36.203,443.0,TCP,Escaneo de red,Reconocimiento,Media,WS-RH-005,Windows 10 Pro,México,user_martinez21,ANA002,2488400,1931433,Bloqueado,151,FALSE,TRUE
EVT100315,2024-09-29 8:15:36,2024-09-29 9:10:36,10.3.36.84,10.3.36.84,25.0,UDP,Movimiento lateral,Post-explotación,Crítica,SRV-DB-DEV,Linux CentOS 8,México,user_sanchez99,ANA007,3707939,1203444,Bloqueado,55,FALSE,TRUE
EVT105307,2024-08-05 3:00:29,2024-08-05 3:10:29,45.137.247.111,10.5.37.207,22.0,HTTPS,Movimiento lateral,Post-explotación,Crítica,FW-PERIMETRO,Fortinet FortiOS,México,user_rodriguez78,ANA012,1963465,1991273,Alertado,10,TRUE,TRUE
EVT100319,2024-03-09 11:31:39,2024-03-09 14:15:39,167.103.227.58,10.0.35.211,25.0,FTP,Inyección SQL,Web,ALTA,SRV-MONITOR,Linux Ubuntu 22.04,Holanda,user_gonzalez30,ANA007,635769,1422683,Alertado,164,FALSE,TRUE
EVT103012,2024-07-25 14:19:03,2024-07-25 15:26:03,103.156.141.164,10.1.34.200,8443.0,DNS,Escaneo de puertos,Reconocimiento,Media,APP-ERP-PROD,Windows Server 2019,Rusia,user_sanchez99,ANA009,1708778,1862258,Alertado,67,TRUE,TRUE
EVT100625,2024-11-29 9:26:37,2024-11-29 10:57:37,167.12.50.225,10.9.0.134,443.0,SMB,Movimiento lateral,Post-explotación,Alta,SRV-DB-DEV,Linux CentOS 8,China,user_martinez92,ANA006,672355,1429662,En revisión,91,FALSE,TRUE
EVT102596,2024-12-28 9:41:55,2024-12-28 12:55:55,103.192.74.9,10.4.1.219,3389.0,SMB,Escaneo de puertos,Reconocimiento,Media,APP-CRM-01,Linux Ubuntu 20.04,México,user_rodriguez78,ANA007,2973084,858005,Alertado,194,TRUE,TRUE
EVT102516,2024-03-17 21:19:35,,185.201.103.194,10.4.13.106,1433.0,UDP,Phishing detectado,Ingeniería social,Media,SWITCH-DIST-01,Cisco IOS,Corea del Norte,user_perez47,ANA014,4361824,942115,Bloqueado,212,FALSE,FALSE
EVT102905,2024-12-21 1:52:52,2024-12-21 3:35:52,103.189.87.156,10.9.46.112,8080.0,HTTPS,Escalación de privilegios,Control de acceso,Alta,WS-IT-031,macOS Ventura,Rumania,user_gonzalez13,ANA010,3726027,297239,Cuarentenado,103,FALSE,TRUE
EVT105048,2024-07-20 17:11:08,,134.179.32.53,10.2.0.59,443.0,FTP,Login exitoso,Autenticación,Baja,SRV-MAIL-01,Windows Server 2019,Irán,user_martinez42,ANA003,2166749,50946,Alertado,323,FALSE,FALSE
EVT103047,2024-06-01 15:57:44,2024-06-01 21:15:44,185.130.29.231,10.7.20.109,53.0,RDP,Login exitoso,Autenticación,Media,SRV-AD-PRIMARY,Windows Server 2022,México,user_perez38,ANA004,3374130,1856468,Bloqueado,318,FALSE,TRUE
EVT104005,2024-02-25 21:50:01,,167.155.200.94,10.9.8.165,1433.0,SMB,Escaneo de puertos,Reconocimiento,Baja,APP-ERP-PROD,Windows Server 2019,Estados Unidos,user_sanchez99,ANA002,3753605,1902864,Alertado,607,FALSE,FALSE
EVT100555,2024-03-03 12:40:03,2024-03-04 7:51:03,195.35.160.20,10.6.12.81,22.0,HTTPS,Login exitoso,Autenticación,Baja,WS-FIN-014,Windows 11 Pro,México,user_garcia51,ANA007,3258511,580616,Alertado,1151,FALSE,TRUE
EVT104296,2024-05-04 10:01:28,2024-05-04 10:38:28,10.7.4.43,10.3.0.175,8080.0,SMB,Fuerza bruta,Autenticación,Crítica,FW-PERIMETRO,Fortinet FortiOS,México,user_martinez21,ANA004,4353098,856021,Cuarentenado,37,FALSE,TRUE
EVT100324,2024-11-04 1:28:27,2024-11-04 8:58:27,10.8.5.200,10.9.41.247,5432.0,SMB,Fuerza bruta,Autenticación,Media,FW-DMZ,Cisco ASA,MÉXICO,user_gonzalez64,ANA009,241472,709539,En revisión,450,FALSE,TRUE
EVT101654,2024-12-25 13:45:39,,195.121.207.30,10.0.42.224,80.0,SMB,Escaneo de red,Reconocimiento,Media,APP-ERP-PROD,Windows Server 2019,China,user_garcia27,ANA002,3108931,4138,Cuarentenado,56,FALSE,FALSE
EVT103951,2024-04-18 10:58:13,,118.161.76.91,10.5.38.246,23.0,SMB,Acceso no autorizado,Control de acceso,Alta,WS-FIN-014,Windows 11 Pro,India,user_lopez53,ANA007,1016772,831247,Bloqueado,118,FALSE,FALSE
